filename,latam_detected
2025.emnlp-main.385.pdf,0
2025.emnlp-main.850.pdf,0
2025.emnlp-main.422.pdf,0
2025.emnlp-main.1326.pdf,0
2025.emnlp-main.1481.pdf,0
2025.emnlp-main.1747.pdf,0
2025.emnlp-main.1796.pdf,0
2025.emnlp-main.1031.pdf,0
2025.emnlp-main.11.pdf,0
2025.emnlp-main.735.pdf,0
2025.emnlp-main.1450.pdf,0
2025.emnlp-main.354.pdf,0
2025.emnlp-main.881.pdf,0
2025.emnlp-main.1169.pdf,0
2025.emnlp-main.1508.pdf,0
2025.emnlp-main.908.pdf,0
2025.emnlp-main.798.pdf,0
2025.emnlp-main.749.pdf,0
2025.emnlp-main.328.pdf,0
2025.emnlp-main.1115.pdf,0
2025.emnlp-main.611.pdf,0
2025.emnlp-main.1574.pdf,0
2025.emnlp-main.270.pdf,0
2025.emnlp-main.506.pdf,0
2025.emnlp-main.974.pdf,0
2025.emnlp-main.1202.pdf,0
2025.emnlp-main.167.pdf,0
2025.emnlp-main.1663.pdf,0
2025.emnlp-main.459.pdf,0
2025.emnlp-main.488.pdf,0
2025.emnlp-main.1112.pdf,0
2025.emnlp-main.616.pdf,0
2025.emnlp-main.1573.pdf,0
2025.emnlp-main.277.pdf,0
2025.emnlp-main.973.pdf,0
2025.emnlp-main.501.pdf,0
2025.emnlp-main.1205.pdf,0
2025.emnlp-main.160.pdf,0
2025.emnlp-main.1664.pdf,0
2025.emnlp-main.425.pdf,0
2025.emnlp-main.857.pdf,0
2025.emnlp-main.382.pdf,0
2025.emnlp-main.1486.pdf,0
2025.emnlp-main.1321.pdf,0
2025.emnlp-main.1740.pdf,1
2025.emnlp-main.1036.pdf,0
2025.emnlp-main.1791.pdf,0
2025.emnlp-main.732.pdf,0
2025.emnlp-main.16.pdf,0
2025.emnlp-main.1457.pdf,0
2025.emnlp-main.886.pdf,0
2025.emnlp-main.353.pdf,0
2025.emnlp-main.1279.pdf,0
2025.emnlp-main.1618.pdf,0
2025.emnlp-main.457.pdf,0
2025.emnlp-main.825.pdf,0
2025.emnlp-main.1353.pdf,0
2025.emnlp-main.791.pdf,0
2025.emnlp-main.1732.pdf,0
2025.emnlp-main.1095.pdf,0
2025.emnlp-main.1044.pdf,0
2025.emnlp-main.64.pdf,0
2025.emnlp-main.740.pdf,0
2025.emnlp-main.1382.pdf,0
2025.emnlp-main.1425.pdf,0
2025.emnlp-main.321.pdf,0
2025.emnlp-main.486.pdf,0
2025.emnlp-main.618.pdf,0
2025.emnlp-main.279.pdf,0
2025.emnlp-main.1488.pdf,0
2025.emnlp-main.859.pdf,0
2025.emnlp-main.18.pdf,0
2025.emnlp-main.1038.pdf,0
2025.emnlp-main.888.pdf,0
2025.emnlp-main.1459.pdf,0
2025.emnlp-main.1160.pdf,0
2025.emnlp-main.664.pdf,0
2025.emnlp-main.1501.pdf,0
2025.emnlp-main.205.pdf,0
2025.emnlp-main.901.pdf,0
2025.emnlp-main.573.pdf,0
2025.emnlp-main.1277.pdf,0
2025.emnlp-main.112.pdf,0
2025.emnlp-main.1616.pdf,0
2025.emnlp-main.1328.pdf,0
2025.emnlp-main.1749.pdf,0
2025.emnlp-main.1798.pdf,0
2025.emnlp-main.1167.pdf,0
2025.emnlp-main.663.pdf,0
2025.emnlp-main.1506.pdf,0
2025.emnlp-main.202.pdf,0
2025.emnlp-main.574.pdf,0
2025.emnlp-main.906.pdf,0
2025.emnlp-main.1270.pdf,0
2025.emnlp-main.115.pdf,0
2025.emnlp-main.1611.pdf,0
2025.emnlp-main.822.pdf,0
2025.emnlp-main.450.pdf,0
2025.emnlp-main.1354.pdf,0
2025.emnlp-main.796.pdf,0
2025.emnlp-main.1092.pdf,0
2025.emnlp-main.1735.pdf,0
2025.emnlp-main.1043.pdf,0
2025.emnlp-main.747.pdf,0
2025.emnlp-main.63.pdf,0
2025.emnlp-main.1422.pdf,0
2025.emnlp-main.1385.pdf,0
2025.emnlp-main.481.pdf,0
2025.emnlp-main.326.pdf,0
2025.emnlp-main.508.pdf,0
2025.emnlp-main.169.pdf,0
2025.emnlp-main.419.pdf,0
2025.emnlp-main.120.pdf,0
2025.emnlp-main.687.pdf,0
2025.emnlp-main.1183.pdf,0
2025.emnlp-main.1624.pdf,0
2025.emnlp-main.541.pdf,0
2025.emnlp-main.933.pdf,0
2025.emnlp-main.1245.pdf,0
2025.emnlp-main.1533.pdf,0
2025.emnlp-main.1294.pdf,0
2025.emnlp-main.590.pdf,0
2025.emnlp-main.237.pdf,0
2025.emnlp-main.1152.pdf,0
2025.emnlp-main.656.pdf,0
2025.emnlp-main.1417.pdf,0
2025.emnlp-main.313.pdf,0
2025.emnlp-main.1076.pdf,1
2025.emnlp-main.56.pdf,0
2025.emnlp-main.772.pdf,0
2025.emnlp-main.87.pdf,0
2025.emnlp-main.1700.pdf,0
2025.emnlp-main.817.pdf,0
2025.emnlp-main.465.pdf,0
2025.emnlp-main.1361.pdf,0
2025.emnlp-main.8.pdf,0
2025.emnlp-main.1658.pdf,0
2025.emnlp-main.1239.pdf,0
