filename,latam_detected
2025.mrl-main.13.pdf,0
2025.nllp-1.17.pdf,0
2025.findings-emnlp.1165.pdf,0
2025.arabicnlp-sharedtasks.116.pdf,0
2025.findings-emnlp.1272.pdf,0
2025.findings-emnlp.105.pdf,0
2025.findings-emnlp.916.pdf,0
2025.findings-emnlp.564.pdf,0
2025.arabicnlp-sharedtasks.17.pdf,0
2025.findings-emnlp.212.pdf,0
2025.findings-emnlp.673.pdf,0
2025.findings-emnlp.336.pdf,0
2025.findings-emnlp.491.pdf,0
2025.findings-emnlp.75.pdf,0
2025.findings-emnlp.757.pdf,0
2025.findings-emnlp.1119.pdf,0
2025.nlperspectives-1.15.pdf,0
2025.findings-emnlp.786.pdf,0
2025.uncertainlp-main.17.pdf,0
2025.blackboxnlp-1.3.pdf,0
2025.findings-emnlp.440.pdf,0
2025.findings-emnlp.832.pdf,0
2025.findings-emnlp.179.pdf,0
2025.findings-emnlp.1090.pdf,0
2025.arabicnlp-main.19.pdf,0
2025.findings-emnlp.8.pdf,0
2025.findings-emnlp.518.pdf,0
2025.findings-emnlp.1356.pdf,0
2025.findings-emnlp.1387.pdf,0
2025.starsem-1.23.pdf,0
2025.nllp-1.5.pdf,0
2025.findings-emnlp.1041.pdf,0
2025.findings-emnlp.496.pdf,0
2025.findings-emnlp.331.pdf,0
2025.findings-emnlp.72.pdf,0
2025.findings-emnlp.750.pdf,0
2025.nlperspectives-1.12.pdf,1
2025.findings-emnlp.781.pdf,0
2025.uncertainlp-main.10.pdf,0
2025.findings-emnlp.1209.pdf,0
2025.findings-emnlp.835.pdf,0
2025.findings-emnlp.447.pdf,0
2025.blackboxnlp-1.4.pdf,0
2025.findings-emnlp.1097.pdf,0
2025.tsar-1.21.pdf,0
2025.findings-emnlp.1351.pdf,0
2025.findings-emnlp.1380.pdf,0
2025.nllp-1.2.pdf,0
2025.findings-emnlp.269.pdf,0
2025.starsem-1.24.pdf,0
2025.findings-emnlp.1046.pdf,0
2025.findings-emnlp.608.pdf,0
2025.mrl-main.14.pdf,0
2025.nllp-1.10.pdf,0
2025.findings-emnlp.898.pdf,0
2025.findings-emnlp.1162.pdf,0
2025.arabicnlp-sharedtasks.111.pdf,0
2025.findings-emnlp.849.pdf,0
2025.findings-emnlp.1275.pdf,0
2025.findings-emnlp.102.pdf,0
2025.findings-emnlp.563.pdf,0
2025.findings-emnlp.911.pdf,0
